value,count,class,zone,group
0.6746,14,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6747,19,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6748,22,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.67490000000000006,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.675,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6751,16,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6752,15,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6753,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6754,17,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6755,17,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6756,19,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6757,58,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6758,58,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6759,18,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.676,23,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6761,35,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6762,17,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6763,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6764,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6765,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6766,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6767,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6768,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6769,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.677,14,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6771,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6772,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6773,13,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6774,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6775,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6776,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6777,34,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6778,13,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6779,13,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.678,50,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6781,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6782,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6783,16,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6784,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6785,15,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6786,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6787,29,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6788,20,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6789,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.679,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6791,48,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6792,23,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6793,24,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6794,13,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6795,14,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6796,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6797,14,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6798,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6799,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.68,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6801,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6802,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6803,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6804,14,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6805,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6806,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6807,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6808,25,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6809,19,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.681,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6811,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6812,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6813,29,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6814,17,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6815,18,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6816,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6817,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6818,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6819,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.682,14,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6821,19,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6822,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6823,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6824,14,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6825,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6826,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6827,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6828,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6829,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.683,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6831,24,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6832,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6833,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6834,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6835,25,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6836,43,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6837,62,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6838,40,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6839,29,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.684,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6841,16,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6842,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6843,21,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6844,17,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6845,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6846,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6847,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6848,27,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6849,13,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.685,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6851,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6852,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6853,31,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6854,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6855,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6856,39,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6857,64,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6858,27,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6859,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.686,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6861,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6862,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6863,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6864,14,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6865,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6866,13,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6867,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6868,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6869,21,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.687,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6871,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6872,14,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6873,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6874,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6875,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6876,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6877,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6878,15,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6879,13,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.688,67,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6881,22,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6882,28,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6883,38,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6884,19,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6885,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6886,22,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6887,13,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6888,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6889,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.689,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6891,20,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6892,17,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6893,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6894,16,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6895,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6896,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6897,18,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6898,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6899,24,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.69,41,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6901,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6902,26,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6903,29,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6904,15,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6905,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6906,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6907,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6908,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6909,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.691,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6911,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6912,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6913,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6914,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6915,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6916,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6917,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6918,18,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6919,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.692,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6921,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6922,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6923,15,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6924,42,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6925,41,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6926,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6927,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6928,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6929,18,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.693,18,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6931,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6932,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6933,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6934,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6935,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6936,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6937,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6938,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6939,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.694,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6941,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6942,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6943,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6944,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6945,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6946,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6947,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6948,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6949,16,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.695,16,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6951,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6952,18,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6953,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6954,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6955,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6956,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6957,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6958,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6959,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.696,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6961,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6962,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6963,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6964,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6965,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6967,16,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6968,13,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6969,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.697,15,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6971,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6972,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6973,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6974,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6975,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6976,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6977,17,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6978,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6979,28,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.698,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6981,15,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6982,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6983,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6984,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6985,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6986,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6987,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6988,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6989,19,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.699,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6991,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6992,21,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6993,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6994,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6995,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6996,15,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6997,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6998,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.6999,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7001,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7002,17,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7003,24,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7004,25,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7005,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7006,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7007,16,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7008,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7009,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.701,27,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7011,20,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7012,18,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7013,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7014,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7015,15,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7016,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7017,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7018,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7019,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.702,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7021,20,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7022,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7023,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7024,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7025,9,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7026,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7027,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7028,17,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7029,16,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.703,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7031,14,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7032,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7033,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7035,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7036,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7037,42,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7038,15,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7039,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.704,14,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7041,13,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7042,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7043,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7044,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7045,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7046,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7047,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7048,29,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7049,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.705,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7051,22,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7052,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7053,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7054,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7055,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7056,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7058,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7059,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.706,19,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7062,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7063,26,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7064,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7065,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7067,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7068,19,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7069,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.707,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7071,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7072,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7073,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7074,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7075,20,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7077,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7078,16,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7079,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.708,5,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7081,15,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7082,16,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7083,17,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7084,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7085,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7086,13,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7087,17,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7088,6,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7089,12,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.709,4,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7091,22,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7092,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7093,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7095,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7096,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7097,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7098,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.71,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7101,8,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7102,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7104,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7105,31,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7106,11,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7107,7,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7108,10,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7109,2,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.711,15,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7111,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7112,3,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
0.7113,1,Tropical & Subtropical Moist Broadleaf Forests,1,Vertebrades
